"id","idLicitacao","nome","nomeArquivo","dataPublicacao","created_at","updated_at","descricao","ordem","idCategoriaArquivoLicitacao","numeroDownload","remoto"
"1645","416",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(469).pdf","5/7/2019 11:16:57","26/6/2019 13:01:26","5/7/2019 11:16:57",,"9999","1","3","0"
"1646","416",,"19-ANEXO-IX-MINUTA-DA-DECL-REP-LEGAL_(852).pdf","27/6/2019 16:43:38","26/6/2019 13:01:26","27/6/2019 16:43:38",,"9999","1","2","0"
"1647","416",,"1-EDITAL_(445).pdf","5/7/2019 11:13:09","26/6/2019 13:01:26","5/7/2019 11:13:09",,"9999","1","4","0"
"1648","416",,"2-AVISO-DE-EDITAL_(806).pdf","12/7/2019 16:27:35","26/6/2019 13:01:26","12/7/2019 16:27:35",,"9999","1","4","0"
"1649","417",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(156).pdf","8/7/2019 12:28:24","26/6/2019 13:13:30","8/7/2019 12:28:24",,"9999","1","3","0"
"1650","417",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(624).pdf","8/7/2019 08:34:55","26/6/2019 13:13:30","8/7/2019 08:34:55",,"9999","1","2","0"
"1651","417",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(79).pdf","8/7/2019 09:17:31","26/6/2019 13:13:31","8/7/2019 09:17:31",,"9999","1","1","0"
"1652","417",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(233).pdf",,"26/6/2019 13:13:31","26/6/2019 13:13:31",,"9999","1","0","0"
"1653","417",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(249).pdf","8/7/2019 09:16:36","26/6/2019 13:13:31","8/7/2019 09:16:36",,"9999","1","1","0"
"1654","417",,"1-EDITAL_(433).pdf","2/7/2019 13:59:17","26/6/2019 13:13:31","2/7/2019 13:59:17",,"9999","1","1","0"
"1655","417",,"18-ANEXO-VIII-MINUTA-DA-DECL-CONTADOR_(417).pdf","8/7/2019 08:31:23","26/6/2019 13:13:31","8/7/2019 08:31:23",,"9999","1","1","0"
"1656","417",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(904).pdf","8/7/2019 12:55:43","26/6/2019 13:13:32","8/7/2019 12:55:43",,"9999","1","3","0"
"1657","417",,"2-AVISO-DE-EDITAL_(521).pdf","12/7/2019 16:30:23","26/6/2019 13:13:32","12/7/2019 16:30:23",,"9999","1","2","0"
"1658","417",,"19-ANEXO-IX-MINUTA-DA-DECL-REP-LEGAL_(601).pdf","8/7/2019 09:17:59","26/6/2019 13:13:32","8/7/2019 09:17:59",,"9999","1","2","0"
"1659","417",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(254).pdf","8/7/2019 09:18:38","26/6/2019 13:13:33","8/7/2019 09:18:38",,"9999","1","1","0"
"1660","407",,"4-TERMO-DE-SUSPENSAO.pdf","5/8/2019 11:09:32","26/6/2019 13:14:41","5/8/2019 11:09:32",,"9999","1","3","0"
"1661","418",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(909).pdf",,"26/6/2019 14:01:17","26/6/2019 14:01:17",,"9999","1","0","0"
"1662","418",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(371).pdf",,"26/6/2019 14:01:17","26/6/2019 14:01:17",,"9999","1","0","0"
"1663","418",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(289).pdf",,"26/6/2019 14:01:17","26/6/2019 14:01:17",,"9999","1","0","0"
"1664","418",,"1-EDITAL_(335).pdf",,"26/6/2019 14:01:17","26/6/2019 14:01:17",,"9999","1","0","0"
"1665","418",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(14).pdf",,"26/6/2019 14:01:18","26/6/2019 14:01:18",,"9999","1","0","0"
"1666","418",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(139).pdf",,"26/6/2019 14:01:18","26/6/2019 14:01:18",,"9999","1","0","0"
"1667","418",,"19-ANEXO-IX-MINUTA-DA-DECL-REP-LEGAL_(830).pdf",,"26/6/2019 14:01:21","26/6/2019 14:01:21",,"9999","1","0","0"
"1668","418",,"2-AVISO-DE-EDITAL_(898).pdf","12/7/2019 16:31:07","26/6/2019 14:01:21","12/7/2019 16:31:07",,"9999","1","2","0"
"1669","418",,"18-ANEXO-VIII-MINUTA-DA-DECL-CONTADOR_(460).pdf",,"26/6/2019 14:01:22","26/6/2019 14:01:22",,"9999","1","0","0"
"1670","418",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(132).pdf",,"26/6/2019 14:01:22","26/6/2019 14:01:22",,"9999","1","0","0"
"1671","418",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(361).pdf","2/7/2019 09:23:19","26/6/2019 14:01:23","2/7/2019 09:23:19",,"9999","1","1","0"
"1672","419",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(595).pdf",,"26/6/2019 15:56:03","26/6/2019 15:56:03",,"9999","1","0","0"
"1673","419",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(49).pdf","14/1/2020 14:33:10","26/6/2019 15:56:03","14/1/2020 14:33:10",,"9999","1","3","0"
"1674","419",,"1-EDITAL_(956).pdf","13/8/2021 16:24:00","26/6/2019 15:56:03","13/8/2021 16:24:00",,"9999","1","3","0"
"1675","419",,"15-ANEXO-V-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(815).pdf",,"26/6/2019 15:56:03","26/6/2019 15:56:03",,"9999","1","0","0"
"1676","419",,"14-ANEXO-IV-MINUTA-DA-DECL-DE-INEXISTENCIA-DE-FATOS_(49).pdf",,"26/6/2019 15:56:04","26/6/2019 15:56:04",,"9999","1","0","0"
"1677","419",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(150).pdf","14/1/2020 14:32:03","26/6/2019 15:56:04","14/1/2020 14:32:03",,"9999","1","1","0"
"1678","419",,"17-ANEXO-VII-MINUTA-DA-DECL-CONTADOR_(60).pdf",,"26/6/2019 15:56:04","26/6/2019 15:56:04",,"9999","1","0","0"
"1679","419",,"2-AVISO-DE-EDITAL_(823).pdf","2/10/2019 10:44:51","26/6/2019 15:56:04","2/10/2019 10:44:51",,"9999","1","4","0"
"1680","419",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(54).pdf",,"26/6/2019 15:56:04","26/6/2019 15:56:04",,"9999","1","0","0"
"1681","419",,"16-ANEXO-VI-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(771).pdf",,"26/6/2019 15:56:06","26/6/2019 15:56:06",,"9999","1","0","0"
"1682","398",,"3-DECLARACAO-LICITACAO-FRACASSADA.pdf",,"26/6/2019 15:58:15","26/6/2019 15:58:15",,"9999","1","0","0"
"1683","420",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(162).pdf","23/7/2019 15:15:33","27/6/2019 09:41:01","23/7/2019 15:15:33",,"9999","1","1","0"
"1684","420",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(750).pdf","11/7/2019 10:46:28","27/6/2019 09:41:01","11/7/2019 10:46:28",,"9999","1","1","0"
"1685","420",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(153).pdf","11/7/2019 10:48:03","27/6/2019 09:41:02","11/7/2019 10:48:03",,"9999","1","1","0"
"1686","420",,"1-EDITAL_(435).pdf","23/7/2019 15:16:05","27/6/2019 09:41:02","23/7/2019 15:16:05",,"9999","1","3","0"
"1687","420",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(306).pdf",,"27/6/2019 09:41:02","27/6/2019 09:41:02",,"9999","1","0","0"
"1688","420",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(484).pdf",,"27/6/2019 09:41:02","27/6/2019 09:41:02",,"9999","1","0","0"
"1689","420",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(485).pdf","23/7/2019 15:17:08","27/6/2019 09:41:03","23/7/2019 15:17:08",,"9999","1","1","0"
"1690","420",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(565).pdf","11/7/2019 10:46:08","27/6/2019 09:41:03","11/7/2019 10:46:08",,"9999","1","1","0"
"1691","420",,"2-AVISO-DE-EDITAL_(846).pdf","21/7/2019 22:13:33","27/6/2019 09:41:03","21/7/2019 22:13:33",,"9999","1","2","0"
"1692","420",,"19-ANEXO-IX-MINUTA-DA-DECL-REP-LEGAL_(83).pdf","27/6/2019 18:16:15","27/6/2019 09:41:03","27/6/2019 18:16:15",,"9999","1","1","0"
"1693","420",,"18-ANEXO-VIII-MINUTA-DA-DECL-CONTADOR_(468).pdf","11/7/2019 10:47:10","27/6/2019 09:41:04","11/7/2019 10:47:10",,"9999","1","1","0"
"1694","421",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(29).pdf","25/1/2021 14:28:05","28/6/2019 14:07:22","25/1/2021 14:28:05",,"9999","1","7","0"
"1695","421",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(83).pdf","25/1/2021 14:28:12","28/6/2019 14:07:22","25/1/2021 14:28:12",,"9999","1","6","0"
"1696","421",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(961).pdf","25/1/2021 14:28:19","28/6/2019 14:07:22","25/1/2021 14:28:19",,"9999","1","6","0"
"1697","421",,"15-ANEXO-V-MINUTA-DO-CONTRATO_(350).pdf","25/1/2021 14:28:31","28/6/2019 14:07:23","25/1/2021 14:28:31",,"9999","1","6","0"
"1698","421",,"1-EDITAL_(161).pdf","4/1/2023 15:00:28","28/6/2019 14:07:23","4/1/2023 15:00:28",,"9999","1","15","0"
"1699","421",,"18-ANEXO-VIII-MINUTA-DA-DECL-CONTADOR_(807).pdf","25/1/2021 14:28:48","28/6/2019 14:07:23","25/1/2021 14:28:48",,"9999","1","5","0"
"1700","421",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(379).pdf","25/1/2021 14:24:31","28/6/2019 14:07:23","25/1/2021 14:24:31",,"9999","1","6","0"
"1701","421",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(117).pdf","25/1/2021 14:26:39","28/6/2019 14:07:23","25/1/2021 14:26:39",,"9999","1","5","0"
"1702","421",,"2-AVISO-DE-EDITAL_(604).pdf","25/1/2021 14:27:09","28/6/2019 14:07:23","25/1/2021 14:27:09",,"9999","1","5","0"
"1703","421",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(347).pdf","25/1/2021 14:27:30","28/6/2019 14:07:25","25/1/2021 14:27:30",,"9999","1","5","0"
"1704","421",,"19-ANEXO-IX-MINUTA-DA-DECL-REP-LEGAL_(884).pdf","25/1/2021 14:27:41","28/6/2019 14:07:25","25/1/2021 14:27:41",,"9999","1","5","0"
"1705","402",,"3-EXTRATO-DO-ATA.pdf",,"2/7/2019 15:27:41","2/7/2019 15:27:41",,"9999","1","0","0"
"1706","403",,"3-EXTRATOS-DA-ATA.pdf","11/7/2019 16:32:00","2/7/2019 15:28:13","11/7/2019 16:32:00",,"9999","1","1","0"
"1707","388",,"3-TERMO-DE-REVOGACAO_(241).pdf","21/8/2019 11:09:48","2/7/2019 15:28:59","21/8/2019 11:09:48",,"9999","1","1","0"
"1708","422",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(552).pdf","6/6/2022 11:57:11","2/7/2019 15:31:03","6/6/2022 11:57:11",,"9999","1","4","0"
"1709","422",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(701).pdf","5/7/2019 15:21:10","2/7/2019 15:31:03","5/7/2019 18:21:10",,"9999","1","1","0"
"1710","422",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(580).pdf","5/7/2019 15:21:27","2/7/2019 15:31:03","5/7/2019 18:21:27",,"9999","1","1","0"
"1711","422",,"15-ANEXO-V-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(373).pdf","5/7/2019 15:21:35","2/7/2019 15:31:03","5/7/2019 18:21:35",,"9999","1","1","0"
"1712","422",,"1-EDITAL_(380).pdf","9/11/2021 13:09:47","2/7/2019 15:31:03","9/11/2021 13:09:47",,"9999","1","4","0"
"1713","422",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(616).pdf","6/6/2022 11:58:14","2/7/2019 15:31:04","6/6/2022 11:58:14",,"9999","1","4","0"
"1714","422",,"17-ANEXO-VII-MINUTA-DA-DECL-CONTADOR_(462).pdf","5/7/2019 15:21:57","2/7/2019 15:31:04","5/7/2019 18:21:57",,"9999","1","1","0"
"1715","422",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(336).pdf",,"2/7/2019 15:31:04","2/7/2019 15:31:04",,"9999","1","0","0"
"1716","422",,"2-AVISO-DE-EDITAL_(669).pdf","30/1/2020 10:32:01","2/7/2019 15:31:05","30/1/2020 10:32:01",,"9999","1","3","0"
"1717","422",,"16-ANEXO-VI-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(492).pdf",,"2/7/2019 15:31:06","2/7/2019 15:31:06",,"9999","1","0","0"
"1718","423",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(557).pdf","5/7/2019 15:52:07","2/7/2019 17:09:12","5/7/2019 15:52:07",,"9999","1","2","0"
"1719","423",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(500).pdf",,"2/7/2019 17:09:13","2/7/2019 17:09:13",,"9999","1","0","0"
"1720","423",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(702).pdf","4/7/2019 14:41:17","2/7/2019 17:09:13","4/7/2019 14:41:17",,"9999","1","1","0"
"1721","423",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(551).pdf","4/7/2019 14:41:58","2/7/2019 17:09:13","4/7/2019 14:41:58",,"9999","1","1","0"
"1722","423",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(74).pdf","5/7/2019 15:50:24","2/7/2019 17:09:13","5/7/2019 15:50:24",,"9999","1","3","0"
"1723","423",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(992).pdf","5/7/2019 15:51:38","2/7/2019 17:09:13","5/7/2019 15:51:38",,"9999","1","2","0"
"1724","423",,"2-AVISO-DE-EDITAL_(171).pdf","9/7/2019 11:43:42","2/7/2019 17:09:14","9/7/2019 11:43:42",,"9999","1","2","0"
"1725","423",,"1-EDITAL_(730).pdf","9/7/2019 11:43:05","2/7/2019 17:09:14","9/7/2019 11:43:05",,"9999","1","4","0"
"1726","423",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(538).pdf","4/7/2019 14:41:04","2/7/2019 17:09:15","4/7/2019 14:41:04",,"9999","1","1","0"
"1727","423",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(969).pdf","4/7/2019 14:40:55","2/7/2019 17:09:15","4/7/2019 14:40:55",,"9999","1","1","0"
"1728","414",,"3-NOTIFICACAO.pdf","10/7/2019 00:58:05","4/7/2019 16:08:54","10/7/2019 00:58:05",,"9999","1","1","0"
"1729","424",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(23).pdf","15/7/2019 16:10:15","4/7/2019 16:11:06","15/7/2019 16:10:15",,"9999","1","2","0"
"1730","424",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(235).pdf","12/7/2019 09:13:21","4/7/2019 16:11:06","12/7/2019 09:13:21",,"9999","1","1","0"
"1731","424",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(668).pdf","15/7/2019 16:10:48","4/7/2019 16:11:07","15/7/2019 16:10:48",,"9999","1","4","0"
"1732","424",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(395).pdf",,"4/7/2019 16:11:07","4/7/2019 16:11:07",,"9999","1","0","0"
"1733","424",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(131).pdf","12/7/2019 09:18:12","4/7/2019 16:11:07","12/7/2019 09:18:12",,"9999","1","1","0"
"1734","424",,"1-EDITAL_(589).pdf","11/7/2019 12:12:53","4/7/2019 16:11:07","11/7/2019 12:12:53",,"9999","1","2","0"
"1735","424",,"2-AVISO-DE-EDITAL_(957).pdf","6/7/2019 18:09:20","4/7/2019 16:11:07","6/7/2019 18:09:20",,"9999","1","1","0"
"1736","424",,"16-ANEXO-VI-MINUTA-DA-DECLQUE-NAO-EMPREGA-MENOR_(101).pdf","12/7/2019 09:17:28","4/7/2019 16:11:08","12/7/2019 09:17:28",,"9999","1","1","0"
"1737","424",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(15).pdf","12/7/2019 09:16:49","4/7/2019 16:11:08","12/7/2019 09:16:49",,"9999","1","1","0"
"1738","424",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(161).pdf","12/7/2019 09:15:14","4/7/2019 16:11:09","12/7/2019 09:15:14",,"9999","1","2","0"
"1739","413",,"3-CONVOCACAO-ASSINATURA-DA-ATA-DE-REGISTRO-DE-PRECOS.pdf","7/7/2019 22:06:08","5/7/2019 16:00:44","7/7/2019 22:06:08",,"9999","1","1","0"
"1740","411",,"3-CONVOCACAO.pdf",,"11/7/2019 09:31:32","11/7/2019 09:31:32",,"9999","1","0","0"
"1741","408",,"3-EXTRATO-DA-ATA_(765).pdf",,"12/7/2019 09:12:31","12/7/2019 09:12:31",,"9999","1","0","0"
"1742","416",,"3-EXTRATO-DO-CONTRATO_(328).pdf",,"22/7/2019 14:51:32","22/7/2019 14:51:32",,"9999","1","0","0"
"1743","417",,"3-EXTRATOS-DO-CONTRATO.pdf",,"22/7/2019 14:52:28","22/7/2019 14:52:28",,"9999","1","0","0"
"1744","418",,"3-EXTRATO-DO-CONTRATO_(279).pdf",,"22/7/2019 14:53:35","22/7/2019 14:53:35",,"9999","1","0","0"
"1745","420",,"3-EXTRATO-DO-CONTRATO_(691).pdf","23/7/2019 15:14:51","22/7/2019 14:55:10","23/7/2019 15:14:51",,"9999","1","1","0"
"1746","425",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(410).pdf","30/7/2019 10:01:01","22/7/2019 16:36:35","30/7/2019 10:01:01",,"9999","1","1","0"
"1747","425",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(946).pdf","30/7/2019 10:02:09","22/7/2019 16:36:35","30/7/2019 10:02:09",,"9999","1","1","0"
"1748","425",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(471).pdf","30/7/2019 10:02:38","22/7/2019 16:36:36","30/7/2019 10:02:38",,"9999","1","1","0"
"1749","425",,"16-ANEXO-VI-MINUTA-DA-DECLQUE-NAO-EMPREGA-MENOR_(992).pdf","30/7/2019 10:03:59","22/7/2019 16:36:36","30/7/2019 10:03:59",,"9999","1","1","0"
"1750","425",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(794).pdf","31/7/2019 08:39:38","22/7/2019 16:36:36","31/7/2019 08:39:38",,"9999","1","3","0"
"1751","425",,"1-EDITAL_(200).pdf","30/7/2019 16:19:44","22/7/2019 16:36:36","30/7/2019 16:19:44",,"9999","1","1","0"
"1752","425",,"18-ANEXO-VIII-MINUTA-DA-DECL-REPLEGAL.pdf","30/7/2019 10:03:10","22/7/2019 16:36:36","30/7/2019 10:03:10",,"9999","1","1","0"
"1753","425",,"15-ANEXO-V-MINUTA-DO-CONTRATO_(979).pdf","30/7/2019 10:04:40","22/7/2019 16:36:38","30/7/2019 10:04:40",,"9999","1","1","0"
"1754","425",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(452).pdf","30/7/2019 10:05:06","22/7/2019 16:36:38","30/7/2019 10:05:06",,"9999","1","1","0"
"1755","425",,"2-AVISO-DE-EDITAL_(108).pdf","27/7/2019 23:51:50","22/7/2019 16:36:39","27/7/2019 23:51:50",,"9999","1","1","0"
"1756","415",,"3-EXTRATO-DO-CONTRATO_(925).pdf",,"23/7/2019 15:31:07","23/7/2019 15:31:07",,"9999","1","0","0"
"1757","426",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(473).pdf","10/1/2022 13:07:06","23/7/2019 15:56:12","10/1/2022 13:07:06",,"9999","1","9","0"
"1758","426",,"14-ANEXO-IV-MINUTA-DA-DECLINEXISTENCIA-DE-FATOS_(510).pdf","21/12/2020 22:49:46","23/7/2019 15:56:13","21/12/2020 22:49:46",,"9999","1","5","0"
"1759","426",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(112).pdf","21/12/2020 22:50:15","23/7/2019 15:56:13","21/12/2020 22:50:15",,"9999","1","12","0"
"1760","426",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(291).pdf","21/12/2020 23:01:40","23/7/2019 15:56:13","21/12/2020 23:01:40",,"9999","1","6","0"
"1761","426",,"1-EDITAL_(34).pdf","28/2/2023 13:54:08","23/7/2019 15:56:13","28/2/2023 13:54:08",,"9999","1","12","0"
"1762","426",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(97).pdf","31/7/2019 16:04:07","23/7/2019 15:56:13","31/7/2019 16:04:07",,"9999","1","3","0"
"1763","426",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(92).pdf","31/7/2019 15:10:35","23/7/2019 15:56:14","31/7/2019 15:10:35",,"9999","1","3","0"
"1764","426",,"2-AVISO-DE-EDITAL_(217).pdf","30/7/2019 15:19:49","23/7/2019 15:56:14","30/7/2019 15:19:49",,"9999","1","1","0"
"1765","426",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(391).pdf","31/7/2019 15:03:51","23/7/2019 15:56:15","31/7/2019 15:03:51",,"9999","1","4","0"
"1766","426",,"17-ANEXO-VII-MINUTA-DA-DECLPLENO-ATENDIMENTO.pdf","19/1/2021 19:33:06","23/7/2019 15:56:16","19/1/2021 19:33:06",,"9999","1","6","0"
"1767","423",,"3-EXTRATO-DA-ATA-DE-REGISTRO-DE-PRECOS.pdf",,"25/7/2019 08:46:48","25/7/2019 08:46:48",,"9999","1","0","0"
"1768","427",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(608).pdf","6/8/2019 16:03:00","25/7/2019 08:49:01","6/8/2019 16:03:00",,"9999","1","10","0"
"1769","427",,"1-EDITAL_(973).pdf","6/8/2019 16:20:07","25/7/2019 08:49:01","6/8/2019 16:20:07",,"9999","1","14","0"
"1770","427",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(807).pdf","6/8/2019 16:16:49","25/7/2019 08:49:02","6/8/2019 16:16:49",,"9999","1","6","0"
"1771","427",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(941).pdf","30/7/2019 11:04:22","25/7/2019 08:49:02","30/7/2019 11:04:22",,"9999","1","4","0"
"1772","427",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(354).pdf","21/3/2025 15:01:38","25/7/2019 08:49:02","21/3/2025 15:01:38",,"9999","1","8","0"
"1773","427",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(26).pdf","6/8/2019 16:18:45","25/7/2019 08:49:02","6/8/2019 16:18:45",,"9999","1","7","0"
"1774","427",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(139).pdf","28/4/2022 10:10:30","25/7/2019 08:49:02","28/4/2022 10:10:30",,"9999","1","13","0"
"1775","427",,"17-ANEXO-VII-MINUTA-DA-DECL-PLENO-ATENDIMENTO_(729).pdf","6/8/2019 10:13:12","25/7/2019 08:49:03","6/8/2019 10:13:12",,"9999","1","5","0"
"1776","427",,"2-AVISO-DE-EDITAL_(313).pdf","28/4/2022 10:10:02","25/7/2019 08:49:03","28/4/2022 10:10:02",,"9999","1","6","0"
"1777","427",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(615).pdf","6/8/2019 10:11:21","25/7/2019 08:49:04","6/8/2019 10:11:21",,"9999","1","5","0"
"1778","421",,"3-EXTRATO-DO-CONTRATO_(669).pdf","25/1/2021 14:27:48","25/7/2019 10:38:43","25/1/2021 14:27:48",,"9999","1","2","0"
"1779","428",,"13-ANEXO-III-MINUTA-DO-CREDENCIAMENTO_(633).pdf","6/8/2019 14:27:35","25/7/2019 10:40:12","6/8/2019 14:27:35",,"9999","1","2","0"
"1780","428",,"1-EDITAL_(693).pdf","6/8/2019 14:53:13","25/7/2019 10:40:12","6/8/2019 14:53:13",,"9999","1","4","0"
"1781","428",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(993).pdf","6/8/2019 14:52:48","25/7/2019 10:40:12","6/8/2019 14:52:48",,"9999","1","1","0"
"1782","428",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(107).pdf","7/8/2019 08:44:41","25/7/2019 10:40:13","7/8/2019 08:44:41",,"9999","1","5","0"
"1783","428",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(483).pdf","6/8/2019 14:52:02","25/7/2019 10:40:13","6/8/2019 14:52:02",,"9999","1","2","0"
"1784","428",,"15-ANEXO-V-MINUTA-DA-ATA-DE-RP_(800).pdf","6/8/2019 14:52:19","25/7/2019 10:40:13","6/8/2019 14:52:19",,"9999","1","1","0"
"1785","428",,"17-ANEXO-VII-MINUTA-DA-DECLPLENO-ATENDIMENTO_(170).pdf","6/8/2019 14:51:38","25/7/2019 10:40:13","6/8/2019 14:51:38",,"9999","1","1","0"
"1786","428",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(927).pdf","6/8/2019 14:51:25","25/7/2019 10:40:14","6/8/2019 14:51:25",,"9999","1","1","0"
"1787","428",,"2-AVISO-DE-EDITAL_(985).pdf","8/8/2019 17:56:51","25/7/2019 10:40:15","8/8/2019 17:56:51",,"9999","1","2","0"
"1788","428",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(19).pdf","6/8/2019 14:50:53","25/7/2019 10:40:15","6/8/2019 14:50:53",,"9999","1","1","0"
"1789","429",,"12-ANEXO-II-MINUTA-DA-PROPOSTA_(997).pdf","11/9/2019 17:07:09","28/7/2019 10:28:18","11/9/2019 17:07:09",,"9999","1","5","0"
"1790","429",,"16-ANEXO-VI-MINUTA-DA-DECL-QUE-NAO-EMPREGA-MENOR_(362).pdf","7/8/2019 12:32:41","28/7/2019 10:28:19","7/8/2019 12:32:41",,"9999","1","2","0"
"1791","429",,"1-EDITAL_(184).pdf","11/9/2019 17:00:29","28/7/2019 10:28:19","11/9/2019 17:00:29",,"9999","1","6","0"
"1792","429",,"15-ANEXO-V-MINUTA-DO-CONTRATO_(361).pdf","11/9/2019 17:07:42","28/7/2019 10:28:19","11/9/2019 17:07:42",,"9999","1","2","0"
"1793","429",,"11-ANEXO-I-TERMO-DE-REFERENCIA_(317).pdf","13/8/2019 13:36:54","28/7/2019 10:28:19","13/8/2019 13:36:54",,"9999","1","3","0"
"1794","429",,"14-ANEXO-IV-MINUTA-DA-DECL-INEXISTENCIA-DE-FATOS_(60).pdf","15/8/2019 16:36:45","28/7/2019 10:28:19","15/8/2019 16:36:45",,"9999","1","3","0"
"1795","429",,"18-ANEXO-VIII-MINUTA-DA-DECL-REP-LEGAL_(276).pdf","7/8/2019 12:29:17","28/7/2019 10:28:19","7/8/2019 12:29:17",,"9999","1","2","0"
