"id","idEntidadeLicitacao","idModalidade","idStatusLicitacao","numero","ano","dataAbertura","dataPublicacao","objeto","referencia","link","numeroProcesso","dataAcolhimento","dataDisputa","nomeArquivo","created_at","updated_at","valorEstimado","prazoVigencia","numeroContrato","anoContrato","remoto"
"738","1","9","1","0010","2021","26/10/2021 09:00:00","6/10/2021","<p style=""text-align:justify""><span style=""font-size:11.0pt""><span style=""font-family:""Arial"",sans-serif"">CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA ÁREA DA ENGENHARIA PARA EXECUÇÃO DE OBRAS, NA CONSTRUÇÃO DE MUROS DE DIVISAS DA NOVA ÁREA DE AMPLIAÇÃO DO CEMITÉRIO MUNICIPAL E NDO ESTÁDIO MAURICIO GOULART, AMBOS NESTA CIDADE DE FRONTEIRA/MG, CONFORME PROJETO BÁSICO.</span></span></p>
",,,"0029847",,,,"6/10/2021 14:33:56","26/10/2021 13:32:50",,,,,"0"
"739","1","9","3","0011","2021","26/10/2021 14:00:00","6/10/2021","<p style=""text-align:justify""><span style=""font-size:11.0pt"">CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA AREA DA ENGENHARIA, PARA EXECUÇÃO DE OBRAS DE RECAPEAMENTO ASFÁLTICO EM DIVERSOS LOGRADOUROS DESTE MUNIICPIO, CONFORME PROJETO BÁSICO</span><span style=""font-size:11.0pt"">.</span></p>
",,,"0029850",,,,"6/10/2021 15:39:38","9/2/2022 16:20:53",,,,,"0"
"740","1","8","3","0108","2021","25/10/2021 09:00:00","7/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:18px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAL DE PAVIMENTAÇÃO (MASSA ASFÁLTICA CBUQ), PARA EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA DE VIAS, COMO TAPA BURACOS, A SEREM REALIZADOS EM DIVERSOS LOGRADOUROS DESTE MUNICIPIO, POR UM PERIODO DE 12(DOZE) MESES.</span></strong></p>
",,,"0029853",,,,"7/10/2021 09:08:09","25/3/2022 14:07:19",,,,,"0"
"741","1","8","3","0109","2021","25/10/2021 14:00:00","8/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:20px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA, NA CONSTRUÇÃO DE ALAMBRADO EM DIVERSAS ÁREAS PÚBLICAS DO MUNICIPIO DE FRONTEIRA/MG, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>
",,,"0029855",,,,"8/10/2021 06:49:28","19/1/2022 14:36:42",,,,,"0"
"742","1","3","3","0027","2021","21/9/2021 09:00:00","21/9/2021","<p style=""text-align:justify""><span style=""font-size:11.0pt""><span style=""font-family:&quot;Arial&quot;,&quot;sans-serif&quot;"">CONTRATA&Ccedil;&Atilde;O DE PRESTA&Ccedil;&Atilde;O DE SERVI&Ccedil;OS ESPECIALIZADOS, PARA REALIZA&Ccedil;&Atilde;O DO INVENT&Aacute;RIO PARA REPASSE REFERENTE AO ICMS CULTURAL, REFERENTE AO ANO DE 2021, EXERC&Iacute;CIO 2023, CONFORME DELIBERA&Ccedil;&Atilde;O DO CONEP 01/2021 E PORTARIA 06/2021, ICMS ESPORTIVO E ICMS TUR&Iacute;STICO, CONFORME PESQUISA DE PRE&Ccedil;OS ANEXO.</span></span></p>
",,,"0029766",,,,"13/10/2021 14:23:28","13/10/2021 14:24:21",,,,,"0"
"743","1","3","3","0028","2021","29/9/2021 09:00:00","29/9/2021","<p style=""text-align:justify""><span style=""font-size:11.0pt""><span style=""font-family:""Arial"",""sans-serif"""">CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS, PARA REALIZAÇÃO DO INVENTÁRIO PARA REPASSE REFERENTE AO ICMS CULTURAL, REFERENTE AO ANO DE 2021, EXERCÍCIO 2023, CONFORME DELIBERAÇÃO DO CONEP 01/2021 E PORTARIA 06/2021, ICMS ESPORTIVO E ICMS TURÍSTICO, CONFORME PESQUISA DE PREÇOS ANEXO.</span></span></p>
",,,"0029790",,,,"13/10/2021 14:26:48","13/10/2021 14:27:09",,,,,"0"
"744","1","9","3","0012","2021","8/11/2021 09:00:00","14/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:20px"">CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA ÁREA DA ENGENHARIA PARA EXECUÇÃO DE OBRAS NA CONSTRUÇÃO DO CANIL MUNICIPAL, NESTA CIDADE DE FRONTEIRA/MG, CONFORME PROJETO BÁSICO.</span></strong></p>
",,,"0029862",,,,"14/10/2021 14:29:40","15/8/2022 15:40:15",,,,,"0"
"745","1","13","3","0008","2021","18/10/2022 09:00:00","15/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:20px"">Credenciamento nº 008/2021</span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:20px"">Objeto: CREDENCIAMENTO DE ESTABELECIMENTOS COMERCIAIS SITUADOS NA CIDADE DE UBERABA/MG, QUE CUMPRAM OS REQUISITOS INDICADOS NESTE EDITAL, PARA FORNECIMENTO DE CAFÉ DA MANHÃ, EM CARÁTER EXTRAORDINÁRIO, A SERVIDORES MUNICIPAIS E PESSOAS CONTRATADAS EM DESLOCAMENTO, A SERVIÇO DESTE MUNICIPIO E PARA ATENDIMENTO DE CASA DE APOIO MANTIDA POR ESTA MUNICIPALIDADE, POR UM PERIODO DE 12 (DOZE) MESES</span></strong></p>
",,,"0029864",,,,"15/10/2021 08:41:40","27/1/2025 06:46:32",,,,,"0"
"746","1","8","6","0110","2021","3/11/2021 14:00:00","18/10/2021","<p style=""text-align:justify""><span style=""font-size:11.0pt"">REGISTRO DE PRE&Ccedil;OS PARA AQUISI&Ccedil;&Atilde;O DE MOBILI&Aacute;RIO ESCOLAR, A SEREM UTILIZADOS NO ATENDIMENTO DAS NECESSIDADES DAS UNIDADES ESCOLARES DA REDE DE ENSINO INFANTIL E FUNDAMENTAL DO MUNICIPIO DE FRONTEIRA/MG, POR UM PER&Iacute;ODO DE 12 (DOZE) MESES.</span></p>

<p style=""text-align:justify""><span style=""font-family:Arial,sans-serif""><span style=""font-size:14.6667px"">COM COTA RESERVADA PARA ME, EPP, MEI</span></span></p>

<p style=""text-align:justify"">&nbsp;</p>

<p style=""text-align:justify""><span style=""font-family:Arial,sans-serif""><span style=""font-size:14.6667px"">Link para cota&ccedil;&atilde;o da proposta:&nbsp;</span></span><a href=""http://cotacao.horusdm.com.br""><span style=""font-size:11.0pt"">http://cotacao.horusdm.com.br</span></a></p>

<p style=""text-align:justify"">&nbsp;</p>

<p style=""text-align:justify"">&nbsp;</p>
",,,"0029883",,,,"18/10/2021 15:35:09","18/11/2021 15:04:28",,,,,"0"
"747","1","8","3","0111","2021","4/11/2021 09:00:00","19/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:20px"">REGISTRO DE PRE&Ccedil;OS PARA AQUISI&Ccedil;&Atilde;O DE PERSIANAS, TIPO ROLO TELA SOLAR, A SEREM INSTALADAS EM PR&Eacute;DIOS PUBLICOS, DAS DIVERSAS SECRETARIAS DESTA ADMINISTRA&Ccedil;&Atilde;O, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:20px"">&nbsp;EXCLUSIVO PARA ME, EPP E MEI</span></strong></p>
",,,"0029888",,,,"19/10/2021 09:37:11","11/11/2021 09:04:02",,,,,"0"
"748","1","8","3","0112","2021","4/11/2021 14:00:00","20/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE LABORATÓRIO ESPECIALIZADO NA CONFECÇÃO DE PRÓTESES DENTÁRIAS, PARA FORNECIMENTO AOS PACIENTES ADULTOS E IDOSOS, ATENDIDOS PELO SETOR ODONTOLÓGICO, DA SECRETARIA MUNICIPAL DE SAÚDE, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>
",,,"0029890",,,,"20/10/2021 06:39:34","11/11/2021 14:34:28",,,,,"0"
"749","1","8","6","0113","2021","5/11/2021 09:00:00","21/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PRE&Ccedil;OS PARA AQUISI&Ccedil;&Atilde;O DE MOBILI&Aacute;RIO A SEREM UTILIZADOS POR DIVERSAS SECRETARIAS DESTA ADMINISTRA&Ccedil;&Atilde;O, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:Arial,sans-serif"">COM COTA RESERVADA PARA ME, EPP, MEI</span></span></strong></p>

<p style=""text-align:justify""><span style=""font-size:18px"">Link para cota&ccedil;&atilde;o da proposta:&nbsp;<a href=""http://cotacao.horusdm.com.br/"">http://cotacao.horusdm.com.br</a></span></p>
",,,"0029917",,,,"21/10/2021 06:44:27","4/11/2021 16:45:06",,,,,"0"
"750","1","8","3","0114","2021","9/11/2021 09:00:00","21/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PRE&Ccedil;OS PARA AQUISI&Ccedil;&Atilde;O DE MEDICAMENTOS A SEREM UTILIZADOS NAS DEPEND&Ecirc;NCIAS DA UNIDADE MISTA DE SA&Uacute;DE DESTE MUNICIPIO, EM ATENDIMENTO &Agrave; M&Eacute;DIA E ALTA COMPLEXIDADE, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify"">&nbsp;</p>

<p style=""text-align:justify""><span style=""font-size:18px"">Link para cota&ccedil;&atilde;o da proposta:&nbsp;<a href=""http://cotacao.horusdm.com.br/"">http://cotacao.horusdm.com.br</a></span></p>
",,,"0029918",,,,"21/10/2021 08:05:29","28/7/2022 10:49:39",,,,,"0"
"751","1","8","3","0115","2021","9/11/2021 14:00:00","22/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS NA ADMINISTRAÇÃO DE AULAS DE DANÇA DE DIVERSOS ESTILOS, DESTINADAS ÀS CRIANÇAS, ADOLESCENTES E ADULTOS, NO ATENDIMENTO DE PROJETOS, OFICINAS E GRUPOS EXISTENTES NESTE MUNICÍPIO, POR UM PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM O TERMO DE REFERÊNCIA.</span></strong></p>
",,,"0029919",,,,"22/10/2021 07:52:25","18/6/2025 15:45:33",,,,,"0"
"752","1","8","1","0116","2021","10/11/2021 09:00:00","25/10/2021","<p style=""text-align:justify""><span style=""font-size:11.0pt""><span style=""font-family:""Arial"",sans-serif"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA, NA PRESTAÇÃO DE SERVIÇOS DE DIGITALIZAÇÃO COM INDEXAÇÃO DE DOCUMENTOS, INCLUINDO FORNECIMENTO DE SOFTWARE DE GESTÃO ELETRÔNICA DE DOCUMENTOS, TREINAMENTO E SUPORTE TÉCNICO, A SER UTILIZADO NO ATENDIMENTO DAS DEMANDAS DAS DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, POR UM PERIODO DE 12 (DOZE) MESES.</span></span></p>
",,,"0029930",,,,"25/10/2021 09:03:57","9/11/2021 10:30:12",,,,,"0"
"756","1","8","3","0117","2021","11/11/2021 09:00:00","26/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA REALIZAÇÃO DE DIVERSOS EXAMES LABORATORIAIS, MEDIANTE PEDIDO MÉDICO, PARA ATENDER A DEMANDA DA SECRETARIA MUNICIPAL DE SAÚDE/FMS, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:11.0pt"">Empresas interessadas deverão acessar o link <a href=""http://cotacao.horusdm.com.br""><u><span style=""color:blue"">http://cotacao.horusdm.com.br</span></u>  </a>para elaboração da sua proposta eletrônica;</span></p>
",,,"0029331",,,,"26/10/2021 07:45:06","14/12/2021 14:18:41",,,,,"0"
"757","1","13","3","0009","2021","28/2/2022 09:00:00","27/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">Credenciamento nº 009/2021</span></strong></p>

<p style=""text-align:justify""><span style=""font-size:18px""><strong>Objeto: CREDENCIAMENTO DE RESTAURANTES E LANCHONETES, SITUADOS NO MUNICIPIO DE FRUTAL/MG, PARA FORNECIMENTO DE REFEIÇÕES E REFRIGERANTES, EM CARÁTER EXTRAORDINÁRIO, A SERVIDORES MUNICIPAIS E PESSOAS CONTRATADAS EM DESLOCAMENTO, A SERVIÇO DESTE MUNICIPIO, POR UM PERIODO DE 12 (DOZE) MESES.</strong></span></p>
",,,"0029953",,,,"27/10/2021 06:08:10","27/1/2025 06:46:45",,,,,"0"
"758","1","8","3","0118","2021","12/11/2021 09:00:00","27/10/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS NA ELABORAÇÃO DO PLANO MUNICIPAL DE GESTÃO INTEGRADA DE RESÍDUOS SÓLIDOS - PMGIRS, A SER UTILIZADO COMO INSTRUMENTO DE PLANEJAMENTO PARA AS AÇÕES DESTE MUNICIPIO, CONFORME TERMO DE REFERÊNCIA.</span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:Arial,sans-serif"">EXCLUSIVO PARA ME, EPP, MEI</span></span></strong></p>
",,,"0029956",,,,"28/10/2021 08:24:36","19/12/2022 15:19:10",,,,,"0"
"759","1","8","3","0119","2021","22/11/2021 09:00:00","5/11/2021","<p style=""text-align:justify""><span style=""font-size:22px""><strong>REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA, NA CONSTRUÇÃO DE CANALETAS PARA ÁGUAS PLUVIAIS (SARJETÃO), EM DIVERSOS LOGRADOUROS DESTE MUNICIPIO, COM FORNECIMENTO DE MATERIAL, MÃO DE OBRA E DEMOLIÇÃO MECANIZADA DO PAVIMENTO EXISTENTE, CONFORME PROJETO BÁSICO, POR UM PERIODO DE 12 (DOZE) MESES.</strong></span></p>
",,,"0029985",,,,"5/11/2021 13:05:56","14/12/2021 14:26:55",,,,,"0"
"760","1","8","1","0120","2021","22/11/2021 14:00:00","5/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:""Arial"",sans-serif"">CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS NA PERFURAÇÃO DE POÇO ARTESIANO COM INSTALAÇÃO DE BOMBAS, A SEREM PERFURADOS EM DIVERSAS LOCALIDADES DESTE MUNICIPIO DE FRONTEIRA/MG, INCLUSIVE COM OUTORGA DE DIREITO COMPLETA E OUTORGA DE DIREITO COM ANÁLISE FÍSICO-QUIMICA E BACTERIOLÓGICA, CONFORME TERMO DE REFERENCIA.</span></span></strong></p>
",,,"0029986",,,,"8/11/2021 07:53:28","2/12/2022 10:31:52",,,,,"0"
"761","1","8","3","0121","2021","24/11/2021 09:00:00","9/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS E ELETRODOMÉSTICOS A SEREM UTILIZADOS POR DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:Arial,sans-serif"">EXCLUSIVO PARA ME, EPP, MEI</span></span></strong></p>
",,,"0030001",,,,"10/11/2021 08:49:04","14/12/2021 14:29:27",,,,,"0"
"762","1","8","1","0122","2021","25/11/2021 09:00:00","10/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:""Arial"",sans-serif"">REGISTRO DE PREÇOS VISANDO A CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS, COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, A SEREM UTILIZADOS NA LIMPEZA URBANA, MANUTENÇÃO E PODA DE ARVORES E GRAMAS, EM DIVERSOS LOGRADOUROS DESTE MUNICÍPIO, BEM COMO FORNECIMENTO DE ENCARREGADO E SUPERVISOR GERAL, POR UM PERIODO DE 12 (DOZE) MESES</span></span></strong></p>
",,,"0030007",,,,"11/11/2021 07:41:27","11/11/2021 07:41:37",,,,,"0"
"763","1","8","3","0123","2021","26/11/2021 09:00:00","11/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS OFTALMOLOGICOS, A SEREM UTILIZADOS NO ATENDIMENTO DA DEMANDA DA UNIDADE MISTA DE SAÚDE, OBJETIVANDO A MELHORIA DAS CONDIÇÕES E AMPLIAÇÃO DA CAPACIDADE DE ATENDIMENTO À SAÚDE, NO ÂMBITO DO SISTEMA UNICO DE SAÚDE - SUS, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>
",,,"0030010",,,,"11/11/2021 16:27:29","8/12/2021 10:29:10",,,,,"0"
"764","1","8","3","0124","2021","26/11/2021 14:00:00","11/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS, A SEREM UTILIZADOS DURANTE A REALIZAÇÃO DAS AÇÕES DE DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, NO FORNECIMENTO EM REUNIÕES, EVENTOS, ENCONTROS, GRUPOS, PALESTRAS, TREINAMENTOS, JOGOS, CONFRATERNIZAÇÕES E OUTROS, POR UM PERÍODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><strong><span style=""font-size:22px"">COM COTA RESERVADA PARA ME, EPP, MEI</span></strong></p>
",,,"0030016",,,,"11/11/2021 16:31:21","6/7/2022 14:20:26",,,,,"0"
"765","1","7","1","0007","2021","29/11/2021 09:00:00","12/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:""Arial"",sans-serif"">AQUISIÇÃO DE EQUIPAMENTOS A SEREM UTILIZADOS NOS CONSULTÓRIOS ODONTOLÓGICOS DAS AÇÕES DE ESTRATÉGIA SAÚDE DA FAMILIA, I, II, III E IV, CONFORME PORTARIAS NºS 2.684/2020 E 3.389/2020 DO MINSTÉRIO DA SAÚDE, CONFORME TERMO DE REFERENCIA</span></span></strong></p>
",,,"0030022",,,,"12/11/2021 16:11:55","8/12/2021 10:29:41",,,,,"0"
"766","1","7","6","0008","2021","1/12/2021 09:00:00","17/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS NA LOCAÇÃO DE ESTRUTURAS, SOM, ILUMINAÇÃO, SERVIÇOS DE SEGURANÇA DESARMADA E BRIGADISTAS, A SEREM UTILIZADOS NA REALIZAÇÃO DE EVENTOS DIVERSOS PROMOVIDOS E/OU APOIADOS PELA PREFEITURA MUNICIPAL DE FRONTEIRA/MG, COMPREENDENDO OS SERVIÇOS DE MONTAGEM, DESMONTAGEM, INSTALAÇÃO, DESINSTALAÇÃO E TRANSPORTE, CONFORME TERMO DE REFERÊNCIA, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>
",,,"0030027",,,,"17/11/2021 15:50:17","23/12/2021 08:37:09",,,,,"0"
"767","1","8","3","0125","2021","2/12/2021 09:00:00","18/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MOBILIÁRIO DIVERSOS A SEREM UTILIZADOS NA MODERNIZAÇÃO E REESTRUTURAÇÃO DOS DIVERSOS DEPARTAMENTOS DESTA ADMINISTRAÇÃO, POR UM PERIODO DE 12 (DOZE) MESES.  </span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:22px"">COM COTA RESERVADA PARA ME, EPP, MEI</span></strong></p>
",,,"0030035",,,,"18/11/2021 13:39:56","8/12/2021 11:03:11",,,,,"0"
"768","1","8","3","0126","2021","3/12/2021 09:00:00","18/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE APARELHOS TELEFÔNICOS A SEREM INSTALADOS EM DIVERSOS DEPARTAMENTOS DESTA ADMINISTRAÇÃO, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:Arial,sans-serif"">EXCLUSIVO PARA ME, EPP, MEI</span></span></strong></p>
",,,"0030041",,,,"18/11/2021 16:40:08","14/12/2021 14:38:21",,,,,"0"
"769","1","8","3","0127","2021","3/12/2021 14:00:00","19/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">AQUISIÇÃO DE BRINQUEDOS DIVERSOS, A SEREM DOADOS ÀS CRIANÇAS INTEGRANTES DE FAMÍLIAS DE BAIXA RENDA, DEVIDAMENTE CADASTRADAS NA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E PROMOÇÃO HUMANA, EM VIRTUDE DO PERÍODO NATALINO, CONFORME LEI AUTORIZATIVA Nº 1.978/2021.</span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:Arial,sans-serif"">EXCLUSIVO PARA ME, EPP E MEI</span></span></strong></p>
",,,"0030042",,,,"19/11/2021 09:15:00","14/12/2021 14:50:08",,,,,"0"
"770","1","8","3","0128","2021","6/12/2021 09:00:00","19/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE VEÍCULOS DIVERSOS, ZERO QUILÔMETRO, ANO E MODELO NAO INFERIOR À 2021, A SEREM UTILIZADOS NO DESENVOLVIMENTO DAS AÇÕES DIÁRIAS DE DIVERSAS SECRETARIAS DESTA ADMINISTRAÇÃO, CONFORME TERMO DE REFERENCIA, POR UM PERIODO DE 12 (DOZE) MESES.  </span></strong></p>
",,,"0030047",,,,"19/11/2021 14:47:28","15/7/2022 16:23:04",,,,,"0"
"771","1","8","3","0129","2021","7/12/2021 09:00:00","22/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">OBJETO: REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENIZAÇÃO, A SEREM UTILIZADOS POR DIVERSAS SECRETARIAS DESTA ADMININSTRAÇÃO, POR UM PERIODO DE 12 (DOZE) MESES </span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:Arial,sans-serif"">EXCLUSIVO PARA ME, EPP, MEI</span></span></strong></p>

<p style=""text-align:justify"">LINK PARA COTAÇÃO: <a href=""http://cotacao.horusdm.com.br""><span style=""font-size:11.0pt"">http://cotacao.horusdm.com.br</span></a></p>
",,,"0030049",,,,"22/11/2021 09:10:47","16/12/2021 16:55:33",,,,,"0"
"772","1","8","1","0130","2021","7/12/2021 14:00:00","23/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""font-family:""Arial"",sans-serif"">REGISTRO DE PREÇOS VISANDO A CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS, COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA DE PORTEIRO, A SEREM UTILIZADOS NO CONTROLE DO ACESSO AOS PRÉDIOS PUBLICOS, NO ÂMBITO DO MUNICÍPIO DE FRONTEIRA/MG, POR UM PERIODO DE 12 (DOZE) MESES</span></span></strong></p>
",,,"0030051",,,,"24/11/2021 08:57:41","24/11/2021 08:58:06",,,,,"0"
"773","1","8","3","0131","2021","10/12/2021 09:00:00","26/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:22px"">REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, PARA FORNECIMENTO DE PEÇAS ORIGINAIS, BEM COMO  MÃO DE OBRA MECÂNICA, A SEREM UTILIZADAS NA MANUTENÇÃO PREVENTIVA OU CORRETIVA DOS TRATORES E MAQUINÁRIOS PERTENCENTES À FROTA MUNICIPAL, COM OFERTA DE MAIOR DESCONTO SOBRE A TABELA DE PREÇOS DO MUNICIPIO DE FRONTEIRA/MG, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><strong><span style=""font-size:22px""><span style=""background-color:white""><span style=""color:black"">COM COTA RESERVADA PARA ME, EPP E MEI</span></span></span></strong></p>
",,,"0030071",,,,"26/11/2021 07:21:48","23/12/2021 09:05:34",,,,,"0"
"774","1","8","3","0132","2021","10/12/2021 14:00:00","26/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:24px"">REGISTRO DE PRE&Ccedil;OS PARA AQUISI&Ccedil;AO DE EQUIPAMENTOS M&Eacute;DICO-HOSPITALARES A SEREM UTILIZADOS NAS UNIDADES DE ATENDIMENTOS DE SA&Uacute;DE, DESTE MUNICIPIO, POR UM PERIODO DE 12 (DOZE) MESES.</span></strong></p>

<p style=""text-align:justify"">&nbsp;</p>

<p style=""text-align:justify""><strong><span style=""font-size:24px""><span style=""background-color:white""><span style=""color:black"">COM COTA RESERVADA PARA ME, EPP, MEI</span></span></span></strong></p>

<p style=""text-align:justify"">&nbsp;</p>

<p style=""text-align:justify""><a href=""http://cotacao.horusdm.com.br""><span style=""font-size:16px""><u>http://cotacao.horusdm.com.br</u></span></a></p>
",,,"0030072",,,,"26/11/2021 09:24:51","17/12/2021 14:45:33",,,,,"0"
"777","1","8","3","0133","2021","13/12/2021 09:00:00","26/11/2021","<p style=""text-align:justify""><strong><span style=""font-size:24px"">REGISTRO DE PREÇOS PARA AQUISIÇÃO DE DIETAS ENTERAIS, FÓRMULAS INFANTIS,  COMPLEMENTOS NUTRICIONAIS E MATERIAIS MÉDICOS HOSPITALARES, A SEREM DISTRIBUÍDOS A MUNÍCIPES QUE SE ENCONTRAM EM TRATAMENTO MÉDICO NAS UNIDADES DE ATENDIMENTO DESTE MUNICÍPIO, CONFORME SOLICITAÇÃO MÉDICA, AVALIAÇÃO NUTRICIONAL E CADASTRO DA UNIDADE DE ATENDIMENTO, POR UM PERIODO DE 12 (DOZE) MESES</span></strong></p>

<p style=""text-align:justify""><strong><span style=""font-size:24px""><span style=""background-color:white""><span style=""color:black"">COM COTA RESERVADA PARA ME, EPP, MEI</span></span></span></strong></p>

<p style=""text-align:justify""> </p>

<p style=""text-align:justify""><span style=""font-size:16px""><span style=""color:#000000""><strong>Link para confecção da proposta digital: </strong></span><a href=""http://cotacao.horusdm.com.br""><u>http://cotacao.horusdm.com.br</u></a></span></p>
",,,"030073",,,,"26/11/2021 10:26:53","17/12/2021 14:38:37",,,,,"0"
